room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
17007043,2372087,Entire home/apt,Santa Maria Maior,0,0.0,8,3.0,115.0
17007889,16047938,Entire home/apt,Misericórdia,2,0.0,4,2.0,46.0
17008040,48501406,Entire home/apt,Arroios,11,4.5,5,2.0,58.0
17009824,46170730,Entire home/apt,São Vicente,1,0.0,3,1.0,98.0
17010464,3108083,Entire home/apt,Penha de França,15,4.5,10,5.0,79.0
17010491,32870127,Entire home/apt,Campo de Ourique,3,5.0,3,0.0,74.0
17010712,49739230,Entire home/apt,Ajuda,10,5.0,4,2.0,69.0
17011115,110015678,Private room,Arroios,7,4.5,2,1.0,40.0
17011248,114046431,Entire home/apt,Estrela,2,0.0,5,3.0,103.0
17011398,33266303,Entire home/apt,Campo de Ourique,3,5.0,4,2.0,87.0
17011913,114051531,Entire home/apt,São Vicente,14,5.0,4,1.0,87.0
17013198,79619156,Entire home/apt,Campolide,10,5.0,4,0.0,69.0
17014093,22291703,Private room,Misericórdia,21,4.5,2,1.0,23.0
17017779,26866501,Entire home/apt,Santo António,5,5.0,6,2.0,87.0
17019254,8982428,Entire home/apt,São Vicente,4,5.0,2,1.0,40.0
17022871,73995113,Private room,Santa Clara,0,0.0,2,1.0,16.0
17023000,102236795,Entire home/apt,Santo António,18,5.0,3,1.0,67.0
17023308,113973747,Entire home/apt,Alcântara,0,0.0,6,2.0,981.0
17024251,2372087,Entire home/apt,Avenidas Novas,0,0.0,8,3.0,173.0
17025693,114173256,Entire home/apt,Ajuda,15,5.0,3,1.0,58.0
17025838,3498908,Entire home/apt,Alvalade,10,4.5,4,1.0,45.0
17026116,114202448,Entire home/apt,Misericórdia,5,4.5,6,2.0,71.0
17026745,111412238,Entire home/apt,Areeiro,1,0.0,3,2.0,64.0
17027250,48071464,Entire home/apt,Parque das Nações,1,0.0,5,2.0,98.0
17027928,47215166,Private room,Lumiar,0,0.0,1,1.0,45.0
17034556,37758551,Entire home/apt,Misericórdia,12,4.5,6,3.0,104.0
17034566,114300442,Entire home/apt,Santa Maria Maior,9,4.5,5,1.0,58.0
17035965,114313631,Entire home/apt,Alvalade,0,0.0,5,3.0,104.0
17036065,73610909,Entire home/apt,Penha de França,10,4.5,4,1.0,79.0
17040177,74792458,Private room,Olivais,17,5.0,1,1.0,22.0
17041204,114360219,Entire home/apt,Santa Maria Maior,20,5.0,2,0.0,39.0
17043235,4851054,Entire home/apt,Misericórdia,6,4.5,4,1.0,58.0
17044157,114386614,Entire home/apt,Arroios,5,5.0,4,2.0,93.0
17044276,114388582,Entire home/apt,Santo António,5,5.0,4,2.0,98.0
17048092,113900071,Entire home/apt,Arroios,0,0.0,5,3.0,138.0
17050976,455647,Entire home/apt,Alcântara,7,4.5,4,2.0,40.0
17051274,21396281,Private room,São Vicente,0,0.0,2,0.0,35.0
17051610,76127721,Entire home/apt,Santa Maria Maior,12,4.5,6,2.0,66.0
17052485,111920759,Private room,Arroios,0,0.0,2,1.0,21.0
17053744,3397525,Private room,Santo António,2,0.0,2,1.0,28.0
17070120,22275895,Private room,São Vicente,0,0.0,2,1.0,39.0
17072205,42479445,Entire home/apt,Santo António,10,4.5,6,3.0,173.0
17073197,20225857,Entire home/apt,Misericórdia,0,0.0,16,5.0,173.0
17074645,12639656,Entire home/apt,Estrela,0,0.0,5,2.0,80.0
17075229,48071464,Entire home/apt,Parque das Nações,0,0.0,5,2.0,98.0
17076493,103698670,Entire home/apt,Estrela,0,0.0,2,1.0,73.0
17083669,48783438,Private room,Arroios,20,5.0,2,1.0,40.0
17084067,823551,Entire home/apt,Alcântara,1,0.0,4,1.0,95.0
17084105,34663570,Entire home/apt,Arroios,19,4.5,8,3.0,58.0
17085222,10083226,Private room,Misericórdia,23,4.5,2,1.0,25.0
17088279,114669315,Entire home/apt,Misericórdia,15,5.0,4,1.0,60.0
17093317,1208572,Entire home/apt,Misericórdia,0,0.0,6,4.0,93.0
17095526,48071464,Entire home/apt,Parque das Nações,0,0.0,4,2.0,104.0
17096373,107813252,Shared room,Areeiro,13,5.0,1,1.0,20.0
17096560,107813252,Shared room,Areeiro,5,5.0,1,1.0,16.0
17096617,107813252,Private room,Areeiro,10,4.5,2,1.0,26.0
17097534,114739664,Entire home/apt,Misericórdia,19,5.0,10,4.0,144.0
17104784,114827197,Entire home/apt,Marvila,0,0.0,7,2.0,58.0
17106089,5588401,Entire home/apt,Santa Maria Maior,21,5.0,3,1.0,52.0
17107532,41241084,Entire home/apt,Areeiro,13,5.0,2,1.0,52.0
17114566,24288915,Entire home/apt,Olivais,0,0.0,4,0.0,64.0
17116431,31240624,Private room,São Vicente,2,0.0,2,0.0,25.0
17118397,4023643,Entire home/apt,Olivais,11,4.5,4,1.0,35.0
17118701,50658937,Entire home/apt,Arroios,0,0.0,5,3.0,138.0
17118996,19643041,Entire home/apt,São Vicente,8,5.0,3,2.0,67.0
17121169,115042840,Entire home/apt,Olivais,14,4.5,4,1.0,35.0
17121968,593950,Entire home/apt,Santo António,11,5.0,4,2.0,91.0
17122091,85810808,Entire home/apt,Misericórdia,7,4.5,2,1.0,93.0
17127790,30468444,Entire home/apt,Lumiar,3,5.0,4,2.0,87.0
17129863,25429613,Private room,Misericórdia,19,4.5,3,1.0,41.0
17130025,22192546,Entire home/apt,Misericórdia,4,3.0,4,1.0,87.0
17131319,47396637,Private room,Santo António,13,3.5,2,5.0,44.0
17131853,546839,Private room,Penha de França,0,0.0,2,1.0,19.0
17132510,546839,Private room,Penha de França,0,0.0,2,1.0,21.0
17132564,25429613,Entire home/apt,Misericórdia,5,4.5,9,3.0,138.0
17132827,115160627,Entire home/apt,Santa Maria Maior,9,4.5,2,1.0,41.0
17132965,25429613,Private room,Misericórdia,14,4.5,3,1.0,42.0
17134175,6952502,Entire home/apt,São Vicente,4,5.0,4,2.0,80.0
17135395,102051710,Private room,Santo António,11,5.0,2,1.0,40.0
17138619,64539933,Entire home/apt,Misericórdia,1,0.0,5,2.0,80.0
17138820,50736953,Private room,São Domingos de Benfica,0,0.0,2,1.0,64.0
17139774,115146767,Entire home/apt,Campo de Ourique,4,5.0,4,1.0,69.0
17146484,108045041,Entire home/apt,Avenidas Novas,3,4.5,4,1.0,57.0
17146983,51945692,Private room,Santo António,8,5.0,2,1.0,52.0
17147983,115301375,Entire home/apt,Misericórdia,12,4.5,2,1.0,46.0
17148085,32490356,Entire home/apt,Santa Maria Maior,0,0.0,4,0.0,52.0
17148346,115304221,Entire home/apt,Misericórdia,5,5.0,6,2.0,80.0
17148386,7610653,Entire home/apt,Santa Maria Maior,4,5.0,4,2.0,68.0
17149708,115318962,Entire home/apt,Penha de França,9,4.5,6,3.0,77.0
17149757,115319254,Private room,Areeiro,1,0.0,2,1.0,32.0
17150589,43326716,Entire home/apt,Penha de França,1,0.0,6,2.0,64.0
17151496,115336459,Entire home/apt,Campo de Ourique,3,4.5,4,1.0,58.0
17151943,6304160,Entire home/apt,Arroios,0,0.0,7,3.0,144.0
17153170,11278177,Private room,Arroios,8,5.0,2,1.0,29.0
17156780,115385101,Entire home/apt,Alcântara,1,0.0,6,3.0,231.0
17159243,27998030,Private room,Santa Maria Maior,17,4.5,2,1.0,52.0
17163749,27905238,Entire home/apt,Misericórdia,4,4.5,4,1.0,64.0
17165497,51303711,Entire home/apt,São Vicente,9,3.5,2,1.0,40.0
17165992,17571179,Entire home/apt,Misericórdia,13,4.5,4,2.0,75.0
17168531,7610653,Entire home/apt,Santa Maria Maior,9,5.0,4,1.0,80.0
17168808,7610653,Entire home/apt,Santa Maria Maior,10,4.5,4,1.0,80.0
17169039,3519021,Entire home/apt,Alcântara,15,4.5,4,1.0,52.0
17169085,7610653,Entire home/apt,Santa Maria Maior,13,5.0,3,1.0,98.0
17171754,27460020,Entire home/apt,Arroios,0,0.0,4,1.0,57.0
17173347,8976104,Entire home/apt,Estrela,2,0.0,4,2.0,75.0
17174158,3719372,Entire home/apt,Misericórdia,11,5.0,3,1.0,58.0
17174331,31807204,Entire home/apt,Santa Maria Maior,19,5.0,2,0.0,58.0
17175663,36325385,Entire home/apt,São Vicente,0,0.0,7,3.0,181.0
17175790,51852559,Entire home/apt,Santa Maria Maior,24,5.0,3,1.0,58.0
17181176,26864642,Private room,Penha de França,14,4.0,2,1.0,22.0
17182051,78869162,Entire home/apt,Misericórdia,24,5.0,8,4.0,102.0
17182509,48783438,Private room,Arroios,21,5.0,2,1.0,40.0
17183384,115636172,Entire home/apt,Misericórdia,0,0.0,2,1.0,54.0
17183971,115640742,Entire home/apt,Santa Maria Maior,13,5.0,4,1.0,46.0
17184063,36219986,Entire home/apt,Misericórdia,6,5.0,5,2.0,115.0
17184302,11707167,Entire home/apt,Misericórdia,2,0.0,4,2.0,87.0
17184303,11707167,Entire home/apt,Parque das Nações,0,0.0,4,2.0,87.0
17185541,22036235,Entire home/apt,Arroios,0,0.0,3,1.0,68.0
17185634,115385101,Private room,Alcântara,1,0.0,2,1.0,79.0
17186073,34827624,Entire home/apt,São Vicente,4,5.0,4,2.0,167.0
17186230,115385101,Private room,Alcântara,1,0.0,2,1.0,79.0
17186449,34827624,Entire home/apt,Santa Maria Maior,5,5.0,4,2.0,184.0
17187773,115681921,Entire home/apt,Penha de França,2,0.0,4,2.0,46.0
17188047,95647411,Entire home/apt,Arroios,3,4.0,2,1.0,40.0
17189802,19026699,Entire home/apt,Estrela,8,5.0,6,2.0,87.0
17190217,51096134,Private room,Arroios,8,5.0,2,1.0,41.0
17190692,27998030,Private room,Santa Maria Maior,25,4.5,2,1.0,48.0
17196706,115770868,Entire home/apt,Santa Maria Maior,3,5.0,4,2.0,75.0
17197124,22036235,Entire home/apt,Arroios,0,0.0,3,1.0,75.0
17201699,115791521,Private room,Olivais,8,5.0,2,1.0,32.0
17207113,115792805,Entire home/apt,Santa Maria Maior,12,4.5,2,1.0,45.0
17207991,71962548,Entire home/apt,Alcântara,0,0.0,3,1.0,57.0
17208509,29444462,Entire home/apt,São Domingos de Benfica,0,0.0,8,5.0,288.0
17208523,71962548,Entire home/apt,Alcântara,1,0.0,7,2.0,112.0
17208677,6360421,Private room,Campo de Ourique,8,5.0,2,1.0,29.0
17208767,115824347,Entire home/apt,Santa Maria Maior,19,5.0,4,2.0,81.0
17209449,114776476,Private room,Parque das Nações,0,0.0,2,1.0,52.0
17209484,16564280,Private room,Arroios,0,0.0,1,0.0,29.0
17209531,15062181,Private room,Estrela,18,5.0,2,1.0,36.0
17210452,106521265,Entire home/apt,Misericórdia,9,5.0,3,1.0,42.0
17211449,29705873,Private room,Campo de Ourique,0,0.0,2,1.0,40.0
17211586,29344724,Private room,Santo António,0,0.0,2,1.0,67.0
17211857,29344724,Private room,Santo António,0,0.0,2,1.0,64.0
17212012,29344724,Private room,Santo António,0,0.0,2,1.0,67.0
17212194,29344724,Private room,Santa Maria Maior,0,0.0,2,1.0,69.0
17212250,29344724,Private room,Santa Maria Maior,0,0.0,2,1.0,87.0
17212408,29344724,Entire home/apt,Santa Maria Maior,1,0.0,3,1.0,87.0
17215654,3596228,Private room,Santa Maria Maior,12,5.0,6,3.0,57.0
17217732,9186518,Entire home/apt,Olivais,1,0.0,4,1.0,78.0
17218409,115926283,Entire home/apt,Estrela,5,5.0,8,3.0,93.0
17219186,50736953,Private room,São Domingos de Benfica,0,0.0,2,1.0,64.0
17219913,3953109,Entire home/apt,Santa Maria Maior,10,4.5,4,2.0,60.0
17221056,3953109,Entire home/apt,Santa Maria Maior,9,3.5,4,1.0,71.0
17221137,111412238,Entire home/apt,Areeiro,2,0.0,3,3.0,58.0
17221766,108559367,Private room,Alvalade,24,5.0,1,1.0,23.0
17222736,22036235,Entire home/apt,Santa Maria Maior,0,0.0,3,1.0,93.0
17228964,101182323,Entire home/apt,Belém,2,0.0,16,7.0,260.0
17233442,7223312,Private room,Santa Maria Maior,22,4.5,2,1.0,35.0
17234777,91659008,Private room,Estrela,23,4.5,2,1.0,22.0
17234920,116090700,Entire home/apt,Misericórdia,29,5.0,5,1.0,58.0
17235574,13565120,Private room,Ajuda,3,5.0,2,1.0,29.0
17235791,85459819,Entire home/apt,Santa Maria Maior,8,4.5,4,1.0,58.0
17236760,116112335,Entire home/apt,Santa Maria Maior,3,4.5,4,1.0,150.0
17236969,6392918,Entire home/apt,Areeiro,3,4.0,7,3.0,93.0
17236983,116114374,Entire home/apt,Areeiro,0,0.0,3,1.0,69.0
17237124,13530121,Entire home/apt,Arroios,4,5.0,6,3.0,115.0
17237412,114233852,Entire home/apt,Santa Maria Maior,22,4.5,6,2.0,69.0
17237652,6392918,Entire home/apt,São Vicente,14,4.5,2,1.0,69.0
17237811,116112335,Entire home/apt,Santa Maria Maior,0,0.0,4,1.0,150.0
17238111,116128933,Private room,Arroios,18,5.0,3,1.0,40.0
17238511,4698891,Entire home/apt,Belém,3,5.0,4,1.0,93.0
17239352,116143267,Private room,Arroios,0,0.0,1,1.0,40.0
17240711,88088221,Private room,Santa Maria Maior,6,4.5,2,1.0,35.0
17241703,4632054,Entire home/apt,São Vicente,0,0.0,4,2.0,93.0
17242476,13995787,Private room,Campo de Ourique,1,0.0,5,2.0,35.0
17244706,116196469,Entire home/apt,Santa Maria Maior,0,0.0,4,2.0,64.0
17246261,116206423,Entire home/apt,Misericórdia,13,5.0,6,2.0,93.0
17246467,6360421,Private room,Campo de Ourique,0,0.0,1,1.0,29.0
17247723,53461729,Private room,Arroios,23,4.5,2,1.0,56.0
17248056,3953109,Entire home/apt,Santa Maria Maior,2,0.0,4,1.0,71.0
17248096,116225392,Entire home/apt,Estrela,10,5.0,2,1.0,115.0
17248204,116226876,Entire home/apt,Alcântara,4,5.0,2,1.0,35.0
17249027,53334020,Entire home/apt,Avenidas Novas,10,5.0,7,3.0,144.0
17249844,3953109,Entire home/apt,Santa Maria Maior,5,4.5,4,2.0,96.0
17251426,109024374,Entire home/apt,Ajuda,0,0.0,1,1.0,58.0
17252948,102236795,Entire home/apt,Santa Maria Maior,21,5.0,2,1.0,79.0
17256061,116307655,Entire home/apt,Arroios,9,5.0,6,3.0,79.0
17260808,26944307,Private room,Santo António,8,3.5,2,1.0,31.0
17261589,26944307,Private room,Santo António,8,3.5,3,1.0,33.0
17261716,26944307,Private room,Santo António,4,4.5,2,1.0,22.0
17261905,26944307,Private room,Santo António,6,3.5,2,1.0,22.0
17262619,5505140,Entire home/apt,Santa Maria Maior,16,5.0,5,2.0,87.0
17264601,1756107,Entire home/apt,São Vicente,0,0.0,5,2.0,76.0
17264857,32765559,Entire home/apt,Santa Maria Maior,0,0.0,4,0.0,58.0
17264869,1756107,Entire home/apt,São Vicente,5,5.0,7,3.0,109.0
17267020,46267213,Entire home/apt,São Vicente,0,0.0,2,1.0,32.0
17268438,37302882,Entire home/apt,Penha de França,11,4.5,4,1.0,29.0
17268692,114233852,Entire home/apt,Santa Maria Maior,5,5.0,4,1.0,58.0
17272971,116477310,Entire home/apt,Penha de França,26,4.5,4,2.0,49.0
17274447,26944307,Private room,Santo António,5,4.5,2,1.0,29.0
17274508,26944307,Private room,Santo António,4,4.0,2,1.0,29.0
17275422,116497575,Entire home/apt,Belém,0,0.0,4,1.0,64.0
17275955,49705677,Private room,Benfica,1,0.0,2,2.0,29.0
17276100,6266705,Entire home/apt,Alcântara,1,0.0,10,4.0,172.0
17276855,3703841,Private room,Misericórdia,5,4.5,2,1.0,30.0
17277282,37826641,Private room,Arroios,0,0.0,3,1.0,40.0
17277319,5655861,Entire home/apt,Arroios,19,4.5,4,1.0,75.0
17278918,47396637,Private room,Santo António,3,3.0,2,1.0,41.0
17279328,17638903,Private room,Arroios,3,4.5,2,1.0,33.0
17279442,11569571,Entire home/apt,Avenidas Novas,3,5.0,3,1.0,52.0
17279911,2912763,Entire home/apt,Santa Maria Maior,9,4.5,8,3.0,104.0
17279925,85459819,Entire home/apt,Santa Maria Maior,6,4.5,4,1.0,58.0
17282111,116511654,Entire home/apt,Belém,13,5.0,4,1.0,57.0
17282145,23719097,Entire home/apt,São Vicente,5,4.5,3,2.0,64.0
17282365,45239398,Entire home/apt,Estrela,13,4.5,2,1.0,40.0
17282400,47396637,Private room,Santo António,5,3.0,2,1.0,41.0
17283011,7247574,Entire home/apt,Misericórdia,13,5.0,4,2.0,93.0
17283130,116566816,Entire home/apt,São Vicente,2,0.0,4,2.0,81.0
17283169,5471155,Entire home/apt,Arroios,2,0.0,5,2.0,133.0
17284584,114233852,Entire home/apt,Santa Maria Maior,7,5.0,4,1.0,58.0
17285021,7867704,Entire home/apt,Arroios,33,4.5,6,3.0,69.0
17286309,95779617,Shared room,Arroios,0,0.0,1,1.0,138.0
17292750,24039534,Entire home/apt,Estrela,3,5.0,5,2.0,98.0
17292870,116652741,Entire home/apt,Parque das Nações,7,4.5,4,2.0,138.0
17294937,27998030,Private room,Santa Maria Maior,23,4.5,2,1.0,37.0
17297671,116693397,Entire home/apt,Campo de Ourique,0,0.0,4,2.0,93.0
17298486,112300457,Private room,Santo António,15,5.0,3,4.0,23.0
17298560,116687612,Entire home/apt,Misericórdia,14,4.5,3,1.0,64.0
17298584,8046399,Entire home/apt,Santa Maria Maior,10,4.5,6,2.0,68.0
17298794,8046399,Entire home/apt,Campo de Ourique,10,4.5,4,1.0,57.0
17299652,116687612,Entire home/apt,Misericórdia,12,4.5,3,1.0,58.0
17299809,116687612,Entire home/apt,Misericórdia,7,4.5,3,1.0,69.0
17299878,116687612,Entire home/apt,Misericórdia,6,4.0,3,1.0,52.0
17302147,5471155,Entire home/apt,São Vicente,2,0.0,4,1.0,133.0
17302532,62988799,Entire home/apt,Santa Maria Maior,17,4.5,2,1.0,46.0
17302951,1029524,Entire home/apt,Misericórdia,21,5.0,7,2.0,98.0
17303288,6787401,Entire home/apt,Arroios,3,2.5,4,2.0,59.0
17307419,70460197,Entire home/apt,Parque das Nações,4,5.0,7,3.0,155.0
17308647,68101045,Private room,Arroios,13,4.5,2,1.0,45.0
17308652,1496930,Entire home/apt,Santa Maria Maior,8,5.0,6,3.0,173.0
17311512,116822421,Entire home/apt,Santa Maria Maior,4,5.0,4,2.0,88.0
17315832,4132827,Private room,Lumiar,1,0.0,3,1.0,37.0
17316118,116856829,Entire home/apt,Arroios,2,0.0,5,2.0,56.0
17317712,22426517,Entire home/apt,Santa Maria Maior,4,5.0,2,0.0,74.0
17318815,2440254,Entire home/apt,Arroios,12,5.0,5,2.0,64.0
17318856,31515193,Private room,Alvalade,1,0.0,1,1.0,29.0
17324343,116942489,Entire home/apt,Marvila,12,5.0,4,1.0,46.0
17328075,38211218,Entire home/apt,Santa Maria Maior,26,4.5,4,1.0,52.0
17329084,116990804,Entire home/apt,Areeiro,14,5.0,4,1.0,57.0
17329993,117001478,Private room,Santa Maria Maior,1,0.0,6,3.0,106.0
17331115,117016013,Entire home/apt,Belém,7,5.0,5,2.0,69.0
17331198,49619422,Private room,Arroios,1,0.0,1,1.0,25.0
17336696,8911887,Entire home/apt,Avenidas Novas,0,0.0,4,1.0,87.0
17338208,34261701,Entire home/apt,Santa Maria Maior,1,0.0,2,2.0,28.0
17338356,10971643,Entire home/apt,Penha de França,13,5.0,4,1.0,45.0
17339294,102786595,Entire home/apt,Santa Maria Maior,19,4.0,6,3.0,52.0
17341483,85463086,Entire home/apt,Misericórdia,16,4.5,3,1.0,58.0
17344371,84645281,Private room,Penha de França,13,5.0,1,1.0,18.0
17344518,106013396,Private room,Misericórdia,5,4.5,4,2.0,80.0
17344789,117166677,Private room,Santo António,0,0.0,3,1.0,27.0
17346774,762761,Private room,Penha de França,9,5.0,2,1.0,23.0
17352363,35278537,Entire home/apt,Parque das Nações,12,5.0,6,2.0,80.0
17352443,116692935,Entire home/apt,Misericórdia,8,4.5,4,2.0,80.0
17352770,5151549,Private room,Arroios,6,4.5,1,1.0,19.0
17353594,8860787,Private room,Alvalade,1,0.0,1,0.0,31.0
17354111,116692935,Entire home/apt,Santa Maria Maior,3,4.5,4,2.0,80.0
17355390,117257384,Entire home/apt,Santa Maria Maior,1,0.0,2,1.0,52.0
17358088,109682147,Private room,Arroios,1,0.0,2,1.0,31.0
17358744,96148926,Entire home/apt,Estrela,13,5.0,3,1.0,88.0
17361078,117290996,Entire home/apt,Arroios,6,4.5,4,1.0,52.0
17361200,117291728,Entire home/apt,Alvalade,1,0.0,2,1.0,46.0
17361430,82052282,Private room,Arroios,0,0.0,1,1.0,18.0
17362702,57421638,Private room,Avenidas Novas,0,0.0,1,5.0,69.0
17363848,117149442,Entire home/apt,Santa Maria Maior,0,0.0,2,1.0,40.0
17365018,71303475,Private room,Marvila,0,0.0,2,0.0,11.0
17366249,46936131,Entire home/apt,Santa Maria Maior,1,0.0,3,1.0,58.0
17373139,8477034,Entire home/apt,Santa Maria Maior,9,3.5,8,2.0,103.0
17373998,7223312,Entire home/apt,Santa Maria Maior,6,4.0,4,1.0,40.0
17375214,71502199,Entire home/apt,Santa Maria Maior,0,0.0,2,1.0,576.0
17376110,48783438,Private room,Arroios,15,5.0,2,1.0,35.0
17377049,116828840,Entire home/apt,Santo António,12,4.5,4,1.0,46.0
17377117,117425901,Shared room,Arroios,0,0.0,10,1.0,48.0
17378510,117425901,Shared room,Arroios,0,0.0,8,1.0,33.0
17378738,1549585,Entire home/apt,Arroios,1,0.0,4,1.0,52.0
17378935,117446744,Private room,Misericórdia,0,0.0,1,0.0,35.0
17378961,117425901,Shared room,Arroios,0,0.0,10,1.0,16.0
17379157,117425901,Private room,Arroios,2,0.0,2,1.0,46.0
17379298,117425901,Private room,Arroios,0,0.0,2,1.0,46.0
17379492,117425901,Private room,Arroios,0,0.0,2,1.0,46.0
17379690,117452466,Entire home/apt,Santa Maria Maior,15,5.0,2,0.0,26.0
17379732,117452700,Entire home/apt,Misericórdia,5,4.5,3,1.0,87.0
17379921,1549585,Entire home/apt,Misericórdia,8,4.5,6,2.0,80.0
17380320,106659315,Private room,Misericórdia,1,0.0,2,1.0,80.0
17380659,57154145,Entire home/apt,Estrela,6,5.0,4,2.0,104.0
17383289,117467685,Entire home/apt,São Vicente,7,5.0,6,3.0,138.0
17383950,21712933,Entire home/apt,Misericórdia,2,0.0,4,2.0,87.0
17384676,101182323,Private room,Belém,1,0.0,6,1.0,99.0
17384741,82710909,Entire home/apt,Arroios,1,0.0,4,3.0,104.0
17384764,8477034,Entire home/apt,Santa Maria Maior,4,4.5,6,2.0,103.0
17385216,11470182,Private room,Santa Maria Maior,18,4.5,2,1.0,28.0
17392758,53607985,Entire home/apt,Misericórdia,0,0.0,2,0.0,109.0
17394151,41852568,Entire home/apt,Arroios,2,0.0,4,2.0,41.0
17396025,65708148,Private room,Avenidas Novas,4,4.0,2,1.0,40.0
17396552,6569058,Entire home/apt,Santo António,0,0.0,10,4.0,138.0
17398086,8407039,Entire home/apt,São Vicente,6,4.5,3,2.0,58.0
17399161,101542522,Entire home/apt,Misericórdia,9,5.0,4,1.0,127.0
17399928,117611923,Entire home/apt,Arroios,0,0.0,4,1.0,64.0
17400934,117634823,Entire home/apt,São Vicente,2,0.0,4,1.0,65.0
17401000,3654081,Entire home/apt,Misericórdia,5,4.5,2,0.0,58.0
17402233,1851592,Entire home/apt,São Vicente,9,4.5,4,1.0,40.0
17402409,3654081,Entire home/apt,Misericórdia,1,0.0,2,1.0,58.0
17403461,3654081,Entire home/apt,Misericórdia,6,4.5,4,2.0,93.0
17403469,117659025,Entire home/apt,Santa Maria Maior,0,0.0,6,2.0,173.0
17403902,3654081,Entire home/apt,Misericórdia,0,0.0,4,2.0,93.0
17403945,57864809,Private room,São Vicente,15,5.0,2,1.0,36.0
17404633,3654081,Entire home/apt,Misericórdia,2,0.0,2,1.0,58.0
17405125,3654081,Entire home/apt,Misericórdia,6,5.0,4,2.0,93.0
17405450,4129898,Private room,Arroios,8,5.0,2,1.0,35.0
17405518,117617260,Entire home/apt,São Domingos de Benfica,0,0.0,2,0.0,80.0
17407547,117589359,Entire home/apt,Santa Maria Maior,6,4.0,5,1.0,104.0
17412164,11470182,Private room,Santa Maria Maior,28,4.5,2,1.0,28.0
17412468,11470182,Private room,Santa Maria Maior,20,4.5,2,1.0,28.0
17412772,13999190,Entire home/apt,São Vicente,10,5.0,6,2.0,87.0
17412816,11470182,Private room,Santa Maria Maior,29,5.0,2,1.0,28.0
17413605,29804395,Entire home/apt,Misericórdia,13,5.0,4,1.0,138.0
17415891,2697978,Entire home/apt,Santo António,7,5.0,4,0.0,73.0
17416000,55815546,Entire home/apt,Arroios,11,5.0,4,1.0,58.0
17416526,117785294,Entire home/apt,Misericórdia,15,5.0,2,0.0,46.0
17416586,98462731,Entire home/apt,Alcântara,14,4.0,3,1.0,40.0
17418789,6663841,Entire home/apt,Santa Maria Maior,18,5.0,2,0.0,62.0
17419053,9191083,Private room,Beato,1,0.0,2,1.0,29.0
17419265,22036888,Entire home/apt,Santo António,2,0.0,6,4.0,173.0
17420300,21843829,Entire home/apt,Santo António,1,0.0,2,1.0,65.0
